Count,Tradelist Count,Name,Edition,Condition,Language,Foil,Tags,Last Modified,Collector Number,Alter,Proxy,Purchase Price
1,1,Crawl from the Cellar,inr,Near Mint,English,,,2025-02-22 21:38:56.943000,102,False,False,
1,1,Cryptolith Fragment // Aurora of Emrakul,inr,Near Mint,English,,,2025-02-15 02:39:17.250000,472,False,False,
1,1,Cryptolith Fragment // Aurora of Emrakul,inr,Near Mint,English,,,2025-02-15 02:43:29.360000,260,False,False,
2,2,Dauntless Cathar,inr,Near Mint,English,,,2025-03-05 00:36:25.953000,19,False,False,
2,2,Dawnhart Disciple,inr,Near Mint,English,,,2025-03-05 00:35:01.970000,191,False,False,
2,2,Deadly Allure,inr,Near Mint,English,,,2025-03-05 00:37:41.820000,103,False,False,
2,2,Delver of Secrets // Insectile Aberration,inr,Near Mint,English,,,2025-03-05 00:36:07.743000,60,False,False,
1,1,Deserted Beach,inr,Near Mint,English,,,2025-02-15 03:05:45.820000,276,False,False,
1,1,Docent of Perfection // Final Iteration,inr,Near Mint,English,,,2025-03-04 21:42:35.347000,62,False,False,
1,1,Dreamroot Cascade,inr,Near Mint,English,,,2025-02-22 18:43:09.067000,277,False,False,
2,2,Drogskol Shieldmate,inr,Near Mint,English,,,2025-03-05 00:36:46.467000,20,False,False,
1,1,Duel for Dominance,inr,Near Mint,English,,,2025-02-15 03:04:01.590000,192,False,False,
1,1,Duskwatch Recruiter // Krallenhorde Howler,inr,Near Mint,English,,,2025-03-04 21:42:58.873000,467,False,False,
1,1,Edgar Markov,inr,Near Mint,English,,,2025-02-25 02:52:45.243000,234,False,False,
1,1,Epitaph Golem,inr,Near Mint,English,,,2025-02-22 21:46:37.393000,262,False,False,
3,3,Essence Flux,inr,Near Mint,English,,,2025-03-05 00:44:30.067000,64,False,False,
1,1,Evolving Wilds,inr,Near Mint,English,,,2025-03-04 21:33:25.577000,278,False,False,
1,1,Faithless Looting,inr,Near Mint,English,foil,,2025-02-22 21:38:38.587000,151,False,False,
2,2,Faithless Looting,inr,Near Mint,English,,,2025-03-05 00:41:58.987000,151,False,False,
1,1,Falkenrath Gorger,inr,Near Mint,English,,,2025-02-15 02:47:06.253000,152,False,False,
1,1,Festival Crasher,inr,Near Mint,English,foil,,2025-03-05 00:42:48.807000,153,False,False,
1,1,Fiend Hunter,inr,Near Mint,English,,,2025-02-22 21:47:27.497000,22,False,False,
2,2,Forest,inr,Near Mint,English,,,2025-02-22 18:41:40.690000,297,False,False,
2,2,Forest,inr,Near Mint,English,,,2025-03-04 21:35:25.603000,296,False,False,
1,1,Galvanic Juggernaut,inr,Near Mint,English,,,2025-02-15 03:09:44.460000,263,False,False,
1,1,Gather the Townsfolk,inr,Near Mint,English,,,2025-02-22 21:40:55.787000,23,False,False,
1,1,"Gisela, the Broken Blade",inr,Near Mint,English,,,2025-07-05 01:43:15.980000,24,False,False,
1,1,Gluttonous Guest,inr,Near Mint,English,,,2025-02-15 02:47:59.780000,112,False,False,
1,1,Grizzled Angler // Grisly Anglerfish,inr,Near Mint,English,,,2025-02-15 03:10:48.410000,67,False,False,
1,1,Guardian of Pilgrims,inr,Near Mint,English,,,2025-02-15 03:08:48.190000,26,False,False,
1,1,Hamlet Captain,inr,Near Mint,English,,,2025-02-15 03:05:15.387000,201,False,False,
1,1,Hanweir Watchkeep // Bane of Hanweir,inr,Near Mint,English,,,2025-02-15 03:14:08.793000,158,False,False,
1,1,Haunted Dead,inr,Near Mint,English,,,2025-02-22 21:37:42.283000,382,False,False,
1,1,Haunted Dead,inr,Near Mint,English,,,2025-02-15 03:14:52.830000,116,False,False,
1,1,Haunted Ridge,inr,Near Mint,English,,,2025-02-22 03:43:30.517000,280,False,False,
1,1,Hinterland Logger // Timber Shredder,inr,Near Mint,English,,,2025-02-22 21:35:18.597000,203,False,False,
1,1,Hungry Ridgewolf,inr,Near Mint,English,,,2025-02-22 21:29:35.980000,160,False,False,
1,1,Imprisoned in the Moon,inr,Near Mint,English,,,2025-02-15 02:43:52.470000,358,False,False,
1,1,Indulgent Aristocrat,inr,Near Mint,English,,,2025-02-15 03:15:10.230000,118,False,False,
1,1,Infernal Grasp,inr,Near Mint,English,,,2025-02-22 01:01:56.343000,119,False,False,
1,1,Intrepid Provisioner,inr,Near Mint,English,,,2025-02-15 03:07:51.197000,205,False,False,
2,2,Invasion of Innistrad // Deluge of the Dead,inr,Near Mint,English,,,2025-02-22 17:56:48.690000,120,False,False,
1,1,Island,inr,Near Mint,English,,,2025-02-15 03:07:08.610000,291,False,False,
1,1,Laboratory Maniac,inr,Near Mint,English,,,2025-02-22 21:41:47.873000,71,False,False,
1,1,Laboratory Maniac,inr,Near Mint,English,,,2025-02-15 02:43:08.220000,304,False,False,
3,3,Lantern Bearer // Lanterns' Lift,inr,Near Mint,English,,,2025-03-05 00:31:48.763000,72,False,False,
1,1,Lightning Mauler,inr,Near Mint,English,,,2025-02-22 21:51:35.503000,163,False,False,
1,1,Lunarch Mantle,inr,Near Mint,English,,,2025-02-22 21:48:04.837000,344,False,False,
1,1,Makeshift Mauler,inr,Near Mint,English,,,2025-02-22 21:46:00.260000,73,False,False,
1,1,Midnight Scavengers,inr,Near Mint,English,foil,,2025-03-04 21:43:26.007000,123,False,False,
1,1,Midnight Scavengers,inr,Near Mint,English,,,2025-02-15 02:48:47.433000,123,False,False,
1,1,Moldgraf Millipede,inr,Near Mint,English,foil,,2025-02-22 21:39:44.277000,208,False,False,
2,2,Moldgraf Millipede,inr,Near Mint,English,,,2025-03-05 00:35:16.530000,208,False,False,
1,1,Moonlight Hunt,inr,Near Mint,English,,,2025-02-15 03:10:26.230000,209,False,False,
1,1,Mountain,inr,Near Mint,English,,,2025-02-22 18:42:39.297000,295,False,False,
1,1,Mountain,inr,Near Mint,English,,,2025-02-15 03:06:54.647000,294,False,False,
1,1,Mystic Retrieval,inr,Near Mint,English,,,2025-02-15 03:02:35.323000,77,False,False,
1,1,Nebelgast Herald,inr,Near Mint,English,,,2025-03-04 21:39:23.163000,78,False,False,
1,1,Neglected Heirloom // Ashmouth Blade,inr,Near Mint,English,,,2025-02-22 21:44:33.290000,269,False,False,
2,2,Noose Constrictor,inr,Near Mint,English,,,2025-03-05 00:34:45.973000,210,False,False,
1,1,"Odric, Lunarch Marshal",inr,Near Mint,English,,,2025-02-22 19:26:01.133000,36,False,False,
1,1,Olivia Voldaren,inr,Near Mint,English,,,2025-07-05 00:25:37.003000,246,False,False,
1,1,Olivia's Dragoon,inr,Near Mint,English,,,2025-02-22 21:36:58.470000,127,False,False,
1,1,Plains,inr,Near Mint,English,,,2025-02-15 03:06:38.753000,288,False,False,
2,2,Reckless Scholar,inr,Near Mint,English,,,2025-03-05 00:35:47.160000,81,False,False,
1,1,Restless Bloodseeker // Bloodsoaked Reveler,inr,Near Mint,English,,,2025-02-22 21:38:20.673000,128,False,False,
1,1,Restless Bloodseeker // Bloodsoaked Reveler,inr,Near Mint,English,,,2025-02-22 21:37:19.853000,463,False,False,
1,1,Restoration Angel,inr,Near Mint,English,,,2025-07-05 01:08:35.387000,38,False,False,
1,1,Sanitarium Skeleton,inr,Near Mint,English,,,2025-02-22 21:49:05.457000,129,False,False,
1,1,Scorned Villager // Moonscarred Werewolf,inr,Near Mint,English,,,2025-02-22 21:51:00.047000,212,False,False,
1,1,Seize the Storm,inr,Near Mint,English,,,2025-02-22 21:49:37.057000,170,False,False,
2,2,Siege Zombie,inr,Near Mint,English,,,2025-03-05 00:37:29.780000,131,False,False,
1,1,Skirsdag High Priest,inr,Near Mint,English,,,2025-02-22 21:38:03.113000,132,False,False,
1,1,Soul Separator,inr,Near Mint,English,,,2025-02-15 02:38:57.427000,446,False,False,
1,1,Soul-Guide Gryff,inr,Near Mint,English,,,2025-02-22 21:46:53.643000,40,False,False,
1,1,Spore Crawler,inr,Near Mint,English,,,2025-02-22 21:30:20.283000,218,False,False,
1,1,Stitched Mangler,inr,Near Mint,English,foil,,2025-02-15 03:06:17.210000,87,False,False,
2,2,Swamp,inr,Near Mint,English,,,2025-02-22 18:42:18.777000,292,False,False,
2,2,Syncopate,inr,Near Mint,English,,,2025-03-05 00:35:33.367000,89,False,False,
1,1,"Thalia, Heretic Cathar",inr,Near Mint,English,,,2025-07-05 01:42:46.663000,300,False,False,
1,1,Thing in the Ice // Awoken Horror,inr,Near Mint,English,,,2025-02-22 21:35:03.750000,460,False,False,
1,1,Thraben Inspector,inr,Near Mint,English,,,2025-02-22 21:40:41.483000,45,False,False,
1,1,Tireless Tracker,inr,Near Mint,English,foil,,2025-02-22 21:42:08.890000,219,False,False,
1,1,Traveler's Amulet,inr,Near Mint,English,,,2025-02-22 21:40:20.643000,273,False,False,
1,1,Triskaidekaphobia,inr,Near Mint,English,,,2025-03-04 21:40:46.057000,136,False,False,
1,1,Twinblade Geist // Twinblade Invocation,inr,Near Mint,English,foil,,2025-02-15 03:11:11.563000,47,False,False,
1,1,Valorous Stance,inr,Near Mint,English,,,2025-02-22 21:52:03.577000,48,False,False,
1,1,Village Rites,inr,Near Mint,English,,,2025-02-22 21:46:22.237000,137,False,False,
1,1,Villagers of Estwald // Howlpack of Estwald,inr,Near Mint,English,,,2025-02-15 03:01:48.497000,224,False,False,
1,1,Voldaren Duelist,inr,Near Mint,English,,,2025-02-15 02:45:31.897000,181,False,False,
2,2,Voldaren Epicure,inr,Near Mint,English,,,2025-03-05 00:41:24.737000,182,False,False,
1,1,Wandering Mind,inr,Near Mint,English,,,2025-03-05 00:13:20.243000,252,False,False,
3,3,"Westvale Abbey // Ormendahl, Profane Prince",inr,Near Mint,English,,,2025-02-25 02:23:54.587000,287,False,False,
1,1,Wild-Field Scarecrow,inr,Near Mint,English,,,2025-02-22 21:49:55.607000,274,False,False,
5,5,Wretched Gryff,inr,Near Mint,English,,,2025-03-05 00:39:45.353000,7,False,False,
