Count,Tradelist Count,Name,Edition,Condition,Language,Foil,Tags,Last Modified,Collector Number,Alter,Proxy,Purchase Price
1,1,Rending Flame,vow,Near Mint,English,,,2025-03-04 21:56:20.390000,175,False,False,
1,1,Resistance Squad,vow,Near Mint,English,,,2025-03-04 21:44:52.940000,32,False,False,
1,1,Retrieve,vow,Near Mint,English,,,2025-01-08 21:49:55.733000,215,False,False,0.04
2,2,Rot-Tide Gargantua,vow,Near Mint,English,,,2025-03-05 01:10:55.540000,129,False,False,
1,1,Rural Recruit,vow,Near Mint,English,,,2025-03-04 23:06:07.810000,216,False,False,
1,1,Sanguine Statuette,vow,Near Mint,English,,,2025-03-05 02:22:12.827000,177,False,False,
2,2,Scattered Thoughts,vow,Near Mint,English,,,2025-03-06 22:26:33.460000,74,False,False,
1,1,Selhoff Entomber,vow,Near Mint,English,,,2025-03-07 20:26:24.963000,76,False,False,
1,1,Serpentine Ambush,vow,Near Mint,English,,,2025-01-08 21:49:55.733000,77,False,False,0.03
1,1,Serpentine Ambush,vow,Near Mint,English,,,2025-03-04 20:45:39.437000,77,False,False,
1,1,Shattered Sanctum,vow,Near Mint,English,,,2025-01-11 21:41:20.360000,264,False,False,
1,1,Sigardian Paladin,vow,Near Mint,English,,,2025-03-07 23:07:10.693000,247,False,False,
1,1,Snarling Wolf,vow,Near Mint,English,,,2025-03-04 21:49:50.377000,219,False,False,
1,1,Soulcipher Board // Cipherbound Spirit,vow,Near Mint,English,,,2025-03-05 00:43:49.490000,79,False,False,
1,1,Soulcipher Board // Cipherbound Spirit,vow,Near Mint,English,,,2025-01-08 21:49:55.733000,79,False,False,0.03
1,1,Spore Crawler,vow,Near Mint,English,,,2025-03-07 22:19:05.483000,222,False,False,
2,2,Stitched Assistant,vow,Near Mint,English,,,2025-03-07 23:08:19.457000,81,False,False,
2,2,Stormchaser Drake,vow,Near Mint,English,,,2025-03-05 00:34:22.820000,82,False,False,
1,1,Stormchaser Drake,vow,Near Mint,English,,,2025-01-08 21:49:55.733000,82,False,False,0.16
7,7,Swamp,vow,Near Mint,English,,,2025-03-06 02:32:36.133000,273,False,False,0.55
1,1,Swamp,vow,Near Mint,English,,,2025-03-04 20:44:14.717000,272,False,False,
1,1,Syncopate,vow,Near Mint,English,,,2025-03-07 23:30:59.127000,83,False,False,
1,1,Syncopate,vow,Near Mint,English,,,2025-01-08 21:49:55.733000,83,False,False,0.05
2,2,Syphon Essence,vow,Near Mint,English,,,2025-03-07 19:53:13.977000,84,False,False,
1,1,Thirst for Discovery,vow,Near Mint,English,,,2025-01-08 21:49:55.733000,85,False,False,0.14
3,3,Traveling Minister,vow,Near Mint,English,,,2025-03-06 22:24:17.830000,39,False,False,
1,1,Unholy Officiant,vow,Near Mint,English,,,2025-01-08 21:49:55.733000,286,False,False,0.02
1,1,Unholy Officiant,vow,Near Mint,English,,,2025-03-06 21:02:32.993000,286,False,False,
2,2,Vampire's Kiss,vow,Near Mint,English,,,2025-03-05 00:44:03.007000,136,False,False,
2,2,Vampire's Kiss,vow,Near Mint,English,,,2025-01-08 21:49:55.733000,136,False,False,0.2
1,1,Voldaren Epicure,vow,Near Mint,English,,,2025-01-08 21:49:55.733000,182,False,False,0.18
1,1,Voldaren Estate,vow,Near Mint,English,,,2025-03-09 18:55:53.030000,267,False,False,
1,1,Wandering Mind,vow,Near Mint,English,,,2025-03-05 00:33:01.170000,251,False,False,
1,1,Wanderlight Spirit,vow,Near Mint,English,foil,,2025-01-08 21:49:55.733000,86,False,False,0.03
1,1,Wash Away,vow,Near Mint,English,,,2025-01-08 21:49:55.733000,87,False,False,0.56
2,2,Weary Prisoner // Wrathful Jailbreaker,vow,Near Mint,English,,,2025-03-05 01:36:17.043000,184,False,False,
1,1,Wedding Invitation,vow,Near Mint,English,,,2025-03-05 02:04:32.793000,260,False,False,
1,1,Whispering Wizard,vow,Near Mint,English,,,2025-01-08 21:49:55.733000,88,False,False,0.03
4,4,Witch's Web,vow,Near Mint,English,,,2025-03-07 20:54:36.957000,227,False,False,
1,1,Witness the Future,vow,Near Mint,English,,,2025-01-08 21:49:55.733000,90,False,False,0.05
2,2,Wolf Strike,vow,Near Mint,English,,,2025-03-04 21:43:51.623000,228,False,False,
