Count,Tradelist Count,Name,Edition,Condition,Language,Foil,Tags,Last Modified,Collector Number,Alter,Proxy,Purchase Price
1,1,Phyrexian Rager,cmr,Near Mint,English,,,2025-03-07 23:13:15.947000,142,False,False,
1,1,Prosperous Pirates,cmr,Near Mint,English,,,2025-03-07 23:03:30.177000,85,False,False,
1,1,Revenant,cmr,Near Mint,English,,,2025-03-07 23:26:49.460000,147,False,False,
1,1,Ring of Thune,cmr,Near Mint,English,,,2025-01-08 21:49:55.733000,468,False,False,0.13
1,1,Ring of Valkas,cmr,Near Mint,English,,,2025-01-08 21:49:55.733000,469,False,False,0.41
1,1,Rummaging Goblin,cmr,Near Mint,English,,,2025-03-07 23:14:52.663000,198,False,False,
1,1,Rupture Spire,cmr,Near Mint,English,,,2025-03-05 02:35:38.833000,355,False,False,
1,1,Scaled Behemoth,cmr,Near Mint,English,,,2025-03-06 21:11:55.873000,251,False,False,
1,1,Secluded Steppe,cmr,Near Mint,English,,,2025-01-11 21:41:15.187000,491,False,False,
1,1,Sifter Wurm,cmr,Near Mint,English,,,2025-03-07 23:14:20.983000,254,False,False,
1,1,Spark Harvest,cmr,Near Mint,English,,,2025-03-05 01:30:35.653000,150,False,False,
1,1,Stingerfling Spider,cmr,Near Mint,English,,,2025-03-07 23:26:31.597000,258,False,False,
1,1,Strategic Planning,cmr,Near Mint,English,,,2025-03-05 01:30:12.903000,101,False,False,
1,1,Strength of the Pack,cmr,Near Mint,English,,,2025-03-04 23:18:45.753000,259,False,False,
1,1,Victimize,cmr,Near Mint,English,,,2025-03-05 00:49:14.803000,157,False,False,
1,1,Volcanic Dragon,cmr,Near Mint,English,,,2025-03-06 21:12:37.853000,207,False,False,
1,1,Volcanic Torrent,cmr,Near Mint,English,,,2025-03-07 23:19:07.037000,208,False,False,
1,1,Warden of Evos Isle,cmr,Near Mint,English,,,2025-03-04 23:19:09.720000,106,False,False,
2,2,Welding Sparks,cmr,Near Mint,English,,,2025-03-07 23:04:27.023000,210,False,False,
1,1,Workshop Assistant,cmr,Near Mint,English,,,2025-03-07 23:14:33.543000,348,False,False,
