"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Aurora Shifter","m3c","Near Mint","English","","","2025-01-08 21:49:55.733000","97","False","False","0.13"
"1","1","Austere Command","m3c","Near Mint","English","","","2025-01-08 21:49:55.733000","167","False","False","0.49"
"1","1","Automated Assembly Line","pip","Near Mint","English","","","2025-01-08 21:49:55.733000","10","False","False","0.12"
"1","1","Avacyn, Angel of Hope","cmm","Near Mint","English","","","2025-04-21 01:43:22.327000","14","False","False",""
"1","1","Avacynian Priest","isd","Near Mint","English","","","2025-03-07 23:20:48.890000","4","False","False",""
"1","1","Avacynian Priest","inr","Near Mint","English","","","2025-02-15 03:13:31.330000","12","False","False",""
"1","1","Avacyn's Collar","dka","Near Mint","English","","","2025-03-05 01:17:19.563000","145","False","False",""
"1","1","Avalanche Caller","khm","Near Mint","English","","","2025-01-08 21:49:55.733000","45","False","False","0.04"
"1","1","Aven Gagglemaster","scd","Near Mint","English","","","2025-01-08 21:49:55.733000","8","False","False","0.06"
"1","1","Aven Surveyor","frf","Near Mint","English","","","2025-03-07 22:26:58.143000","31","False","False",""
"1","1","Azorius Chancery","m3c","Near Mint","English","","","2025-01-08 21:49:55.733000","319","False","False","0.14"
"1","1","Azorius Guildgate","dgm","Near Mint","English","","","2025-03-05 02:45:06.770000","146","False","False",""
"1","1","Azorius Locket","c19","Near Mint","English","","","2025-01-08 21:49:55.733000","210","False","False","0.11"
"1","1","Azorius Signet","scd","Near Mint","English","","","2025-01-08 21:49:55.733000","259","False","False","0.19"
"1","1","Azorius Signet","rvr","Near Mint","English","","","2025-03-02 19:34:58.530000","250","False","False",""
"1","1","Azorius Signet","tdc","Near Mint","English","","","2025-04-21 05:53:34.557000","312","False","False",""
"1","1","Azure Fleet Admiral","cmr","Near Mint","English","","","2025-03-07 22:33:56.767000","58","False","False",""
"1","1","Backstreet Bruiser","snc","Near Mint","English","","","2025-03-07 22:41:47.750000","35","False","False",""
"1","1","Baird, Argivian Recruiter","dmu","Near Mint","English","","","2025-01-08 21:49:55.733000","195","False","False","0.10"
"1","1","Baithook Angler // Hook-Haunt Drifter","mid","Near Mint","English","","","2025-03-07 23:16:34.467000","42","False","False",""
"1","1","Bake into a Pie","eld","Near Mint","English","","","2025-03-07 19:56:24.360000","76","False","False",""
"1","1","Balefire Dragon","isd","Near Mint","English","","","2025-04-30 17:26:48.610000","129","False","False",""
"1","1","Balmor, Battlemage Captain","dmu","Near Mint","English","","","2025-01-08 21:49:55.733000","196","False","False","0.26"
"1","1","Banishing Light","scd","Near Mint","English","","","2025-01-08 21:49:55.733000","9","False","False","0.04"
"1","1","Banishing Light","blb","Near Mint","English","","","2025-03-06 20:22:49.833000","1","False","False",""
"1","1","Bant Sojourners","arb","Near Mint","English","","","2025-03-06 22:28:39.450000","125","False","False",""
"1","1","Bar the Gate","afr","Near Mint","English","","","2025-03-07 22:30:01.440000","47","False","False",""
"2","2","Baral and Kari Zev","tdc","Near Mint","English","","","2025-04-21 05:53:34.557000","282","False","False",""
"1","1","Baral's Expertise","tdc","Near Mint","English","","","2025-04-21 05:53:34.557000","146","False","False",""
"1","1","Barkform Harvester","blb","Near Mint","English","","","2025-03-07 22:18:54.027000","243","False","False",""
"1","1","Baron Bertram Graywater","otj","Near Mint","English","","","2025-03-02 19:30:18.973000","195","False","False",""
"1","1","Barony Vampire","m20","Near Mint","English","","","2025-03-05 01:40:44.740000","85","False","False",""
"1","1","Bartolomé del Presidio","lci","Near Mint","English","","","2025-02-24 02:17:34.913000","301","False","False",""
"1","1","Bat Whisperer","mid","Near Mint","English","","","2025-03-07 23:23:08.567000","86","False","False",""
"1","1","Battlefield Forge","bro","Near Mint","English","","","2025-07-05 01:35:08.863000","257","False","False",""
"1","1","Battlefield Forge","m3c","Near Mint","English","","","2025-01-08 21:49:55.733000","321","False","False","0.98"
"1","1","Battlefield Forge","tdc","Near Mint","English","","","2025-04-21 05:53:34.557000","340","False","False",""
"2","2","Battlefield Promotion","war","Near Mint","English","","","2025-03-07 23:02:19.170000","5","False","False",""
"1","1","Battleground Geist","inr","Near Mint","English","","","2025-02-22 21:48:19.327000","53","False","False",""
"1","1","Battlewing Mystic","dmu","Near Mint","English","foil","","2025-01-08 21:49:55.733000","43","False","False","0.04"
"1","1","Battlewing Mystic","dmu","Near Mint","English","","","2025-02-17 22:29:40.450000","43","False","False",""
"1","1","Bazaar Krovod","rtr","Near Mint","English","","","2025-01-08 21:49:55.733000","7","False","False","0.02"
"1","1","Bedevil","dsc","Near Mint","English","","","2025-01-08 21:49:55.733000","84","False","False","0.52"
"1","1","Bedlam Reveler","inr","Near Mint","English","","","2025-02-15 03:15:34.060000","142","False","False",""
"1","1","Befoul","usg","Near Mint","English","","","2025-03-05 01:02:20.573000","116","False","False",""
"1","1","Behemoth of Vault 0","pip","Near Mint","English","","","2025-01-08 21:49:55.733000","127","False","False","0.13"
"1","1","Belligerent Guest","vow","Near Mint","English","","","2025-01-08 21:49:55.733000","301","False","False","0.02"
"3","3","Belligerent Guest","vow","Near Mint","English","","","2025-03-05 01:34:03.450000","301","False","False",""
"1","1","Belligerent of the Ball","woe","Near Mint","English","","","2025-01-08 21:49:55.733000","120","False","False","0.03"
"1","1","Bellowing Crier","blb","Near Mint","English","","","2025-03-06 20:14:04.193000","42","False","False",""
"1","1","Benalish Sleeper","dmu","Near Mint","English","","","2025-01-08 21:49:55.733000","8","False","False","0.05"
"1","1","Bespoke Battlewagon","mh3","Near Mint","English","","","2025-01-08 21:49:55.733000","52","False","False","0.05"
"1","1","Bident of Thassa","scd","Near Mint","English","","","2025-01-08 21:49:55.733000","44","False","False","0.82"
"1","1","Bident of Thassa","m3c","Near Mint","English","","","2025-01-08 21:49:55.733000","177","False","False","0.44"
"1","1","Big Score","tdc","Near Mint","English","","","2025-04-21 05:53:34.557000","206","False","False",""
"1","1","Bigfin Bouncer","fdn","Near Mint","English","","","2025-01-08 21:49:55.733000","31","False","False","0.02"
"1","1","Binding Geist // Spectral Binding","vow","Near Mint","English","","","2025-03-07 23:07:37.890000","48","False","False",""
"4","4","Bird","tscd","Near Mint","English","","","2025-01-08 21:49:55.733000","2","False","False","0.06"
"1","1","Bird Admirer // Wing Shredder","mid","Near Mint","English","","","2025-03-06 21:21:02.963000","298","False","False",""
"1","1","Bitterbow Sharpshooters","hou","Near Mint","English","","","2025-03-06 21:03:24.943000","112","False","False",""
"1","1","Blackblade Reforged","ss2","Near Mint","English","","","2025-01-09 22:38:53.423000","8","False","False",""
"1","1","Blackcleave Cliffs","one","Near Mint","English","","","2025-04-30 17:29:18.757000","248","False","False",""
"1","1","Bladebrand","cmr","Near Mint","English","","","2025-03-04 23:17:08.860000","110","False","False",""
"1","1","Bladebrand","mid","Near Mint","English","","","2025-03-07 23:16:00.170000","87","False","False",""
"1","1","Blasphemous Act","scd","Near Mint","English","","","2025-01-08 21:49:55.733000","124","False","False","2.91"
"1","1","Blasphemous Edict","fdn","Near Mint","English","","","2025-03-02 19:28:35.263000","57","False","False",""
"1","1","Blaster Hulk","m3c","Near Mint","English","","","2025-01-08 21:49:55.733000","107","False","False","0.11"
"1","1","Blast-Furnace Hellkite","brc","Near Mint","English","","","2025-04-30 17:25:43.963000","59","False","False",""
"1","1","Blazing Torch","inr","Near Mint","English","","","2025-02-15 02:48:26.727000","254","False","False",""
"1","1","Bleed Dry","vow","Near Mint","English","","","2025-03-05 01:12:15.813000","94","False","False",""
"1","1","Bleeding Effect","acr","Near Mint","English","","","2025-01-09 22:39:33.840000","51","False","False",""
"1","1","Blessed Defiance","mid","Near Mint","English","","","2025-03-06 21:15:36.590000","5","False","False",""
"2","2","Blight Sickle","shm","Near Mint","English","","","2025-03-07 20:55:21.503000","247","False","False",""
"2","2","Blood Artist","inr","Near Mint","English","","","2025-03-04 21:40:00.387000","97","False","False",""
"1","1","Blood Beckoning","znr","Near Mint","English","","","2025-03-05 01:07:45.877000","92","False","False",""
"1","1","Blood Hypnotist","vow","Near Mint","English","","","2025-01-08 21:49:55.733000","145","False","False","0.05"
"1","1","Blood Mist","emn","Near Mint","English","","","2025-01-08 21:49:55.733000","119","False","False","0.18"
"1","1","Blood Pact","mid","Near Mint","English","","","2025-02-18 02:39:33.950000","88","False","False",""
"1","1","Blood Pact","dsc","Near Mint","English","","","2025-02-11 05:45:32.853000","76","False","False",""
"3","3","Blood Petal Celebrant","vow","Near Mint","English","","","2025-03-07 22:19:34.957000","303","False","False",""
"1","1","Blood Petal Celebrant","vow","Near Mint","English","","","2025-03-05 00:23:07.597000","303","False","False","0.02"
"1","1","Blood Seeker","zen","Near Mint","English","","","2025-02-11 05:43:18.697000","80","False","False",""
"1","1","Blood Tribute","zen","Near Mint","English","","","2025-06-28 19:09:24.003000","81","False","False",""
"3","3","Bloodcrazed Socialite","vow","Near Mint","English","","","2025-03-05 01:11:10.067000","96","False","False",""
"1","1","Bloodcrazed Socialite","vow","Near Mint","English","","","2025-03-05 00:23:14.247000","96","False","False","0.01"
"1","1","Bloodcrazed Socialite","vow","Near Mint","English","","","2025-01-08 21:49:55.733000","288","False","False","0.02"
"1","1","Bloodfell Caves","scd","Near Mint","English","","","2025-01-08 21:49:55.733000","290","False","False","0.12"
"1","1","Bloodgift Demon","scd","Near Mint","English","","","2025-01-08 21:49:55.733000","69","False","False","1.34"
"1","1","Bloodletter of Aclazotz","lci","Near Mint","English","","","2025-04-21 02:00:00.933000","336","False","False",""
"1","1","Bloodline Keeper // Lord of Lineage","inr","Near Mint","English","","","2025-03-09 18:52:36.470000","461","False","False",""
"2","2","Bloodmad Vampire","inr","Near Mint","English","","","2025-03-05 00:37:02.960000","145","False","False",""
"1","1","Bloodsoaked Altar","m20","Near Mint","English","","","2025-01-08 21:49:55.733000","90","False","False","0.06"
"1","1","Bloodsoaked Insight // Sanguine Morass","mh3","Near Mint","English","","","2025-01-08 21:49:55.733000","252","False","False","0.16"
"1","1","Bloodsworn Steward","voc","Near Mint","English","","","2025-03-02 19:26:16.827000","144","False","False",""
"1","1","Bloodthirster","40k","Near Mint","English","","","2025-04-21 01:44:27.003000","73","False","False",""
"1","1","Bloodtithe Harvester","vow","Near Mint","English","","","2025-01-08 21:49:55.733000","232","False","False","0.22"
"2","2","Bloodwater Entity","hou","Near Mint","English","","","2025-03-06 21:59:20.977000","138","False","False",""
"1","1","Boar","tvow","Near Mint","English","","","2025-03-04 21:26:56.213000","12","False","False",""
"1","1","Boarded Window","vow","Near Mint","English","","","2025-03-04 21:52:29.853000","253","False","False",""
"1","1","Bojuka Bog","mic","Near Mint","English","","","2025-07-05 01:35:58.737000","167","False","False",""
"1","1","Bonecrusher Giant // Stomp","plst","Near Mint","English","","","2025-01-29 03:40:22.943000","ELD-115","False","False",""
"1","1","Boros Charm","otc","Near Mint","English","","","2025-01-08 21:49:55.733000","216","False","False","3.73"
"2","2","Boros Garrison","c19","Near Mint","English","","","2025-03-02 19:31:52.833000","233","False","False",""
"1","1","Boros Guildgate","gtc","Near Mint","English","","","2025-03-05 01:54:32.250000","239","False","False",""
"1","1","Boros Guildgate","grn","Near Mint","English","","","2025-03-05 00:57:36.320000","243","False","False",""
"1","1","Boros Guildgate","grn","Near Mint","English","","","2025-03-05 00:57:53.927000","244","False","False",""
"1","1","Boros Guildgate","dgm","Near Mint","English","","","2025-03-05 02:44:35.820000","147","False","False",""
"1","1","Boros Locket","c21","Near Mint","English","","","2025-01-08 21:49:55.733000","236","False","False","0.07"
"2","2","Boros Signet","cm2","Near Mint","English","","","2025-02-17 22:31:38.697000","176","False","False",""
"1","1","Boros Signet","c15","Near Mint","English","","","2025-01-08 21:49:55.733000","247","False","False","0.60"
"1","1","Boros Signet","tdc","Near Mint","English","","","2025-04-21 05:53:34.557000","314","False","False",""
"1","1","Bound by Moonsilver","inr","Near Mint","English","","","2025-02-15 03:13:15.333000","13","False","False",""
"2","2","Bounding Wolf","mid","Near Mint","English","","","2025-03-07 23:30:08.147000","170","False","False",""
"1","1","Brackish Blunder","lci","Near Mint","English","","","2025-03-07 22:31:30.463000","46","False","False",""
"1","1","Brainstone","mh2","Near Mint","English","foil","","2025-01-08 21:49:55.733000","223","False","False","0.23"
"2","2","Bramble Armor","mid","Near Mint","English","","","2025-03-07 23:29:37.367000","171","False","False",""
"1","1","Bramble Wurm","inr","Near Mint","English","","","2025-02-15 03:00:46.493000","187","False","False",""
"1","1","Branching Bolt","arc","Near Mint","English","","","2025-03-06 19:10:14.653000","82","False","False",""
"1","1","Brash Taunter","scd","Near Mint","English","","","2025-01-08 21:49:55.733000","125","False","False","0.68"
"1","1","Brass Herald","cmr","Near Mint","English","","","2025-03-06 21:22:44.423000","301","False","False",""
"1","1","Brave-Kin Duo","blb","Near Mint","English","","","2025-03-06 20:22:09.660000","3","False","False",""
"1","1","Brazen Scourge","kld","Near Mint","English","","","2025-03-05 00:45:09.530000","107","False","False",""
"1","1","Breaching Hippocamp","j25","Near Mint","English","","","2025-01-08 21:49:55.733000","290","False","False","0.16"
"1","1","Breakneck Rider // Neck Breaker","soi","Near Mint","English","","","2025-01-08 21:49:55.733000","147","False","False","0.29"
"1","1","Breath of Malfegor","scd","Near Mint","English","","","2025-01-08 21:49:55.733000","218","False","False","0.08"
"1","1","Breathless Knight","mh2","Near Mint","English","","","2025-03-07 23:22:36.557000","187","False","False",""
"2","2","Bride's Gown","vow","Near Mint","English","","","2025-03-07 20:49:19.373000","4","False","False",""
"1","1","Brimstone Vandal","mid","Near Mint","English","","","2025-03-07 23:30:28.030000","130","False","False",""
"1","1","Brineborn Cutthroat","j25","Near Mint","English","","","2025-01-08 21:49:55.733000","291","False","False","0.08"
"1","1","Brokers Veteran","snc","Near Mint","English","","","2025-03-05 01:38:22.607000","36","False","False",""
"1","1","Brotherhood Scribe","pip","Near Mint","English","","","2025-01-08 21:49:55.733000","13","False","False","0.15"
"1","1","Brudiclad, Telchor Engineer","m3c","Near Mint","English","","","2025-01-08 21:49:55.733000","257","False","False","0.28"
"1","1","Brute Strength","akh","Near Mint","English","","","2025-03-07 20:23:55.690000","122","False","False",""
"1","1","Burning Prophet","war","Near Mint","English","","","2025-03-06 21:58:14.923000","117","False","False",""
"1","1","Burning Vengeance","inr","Near Mint","English","","","2025-02-22 21:47:51.483000","147","False","False",""
"1","1","Burning-Rune Demon","khm","Near Mint","English","","","2025-02-25 02:27:30.717000","81","False","False",""
"1","1","Burnished Hart","scd","Near Mint","English","","","2025-01-08 21:49:55.733000","260","False","False","0.09"
"1","1","Burnished Hart","m3c","Near Mint","English","","","2025-01-08 21:49:55.733000","284","False","False","0.07"
"1","1","Bushwhack","fdn","Near Mint","English","","","2025-01-08 21:49:55.733000","215","False","False","0.12"
"1","1","Butcher's Cleaver","inr","Near Mint","English","","","2025-02-15 03:14:35.723000","256","False","False",""
"1","1","By Invitation Only","vow","Near Mint","English","","","2025-01-08 21:49:55.733000","5","False","False","0.21"
"1","1","Cackling Counterpart","inr","Near Mint","English","","","2025-02-22 21:44:56.523000","55","False","False",""
"1","1","Cage of Hands","cmr","Near Mint","English","","","2025-03-04 23:28:30.643000","14","False","False",""
"1","1","Caldera Pyremaw","tdc","Near Mint","English","","","2025-04-21 05:53:34.557000","33","False","False",""
"1","1","Call the Bloodline","soi","Near Mint","English","","","2025-01-08 21:49:55.733000","103","False","False","0.11"
"1","1","Canker Abomination","eve","Near Mint","English","","","2025-03-07 22:21:26.363000","115","False","False",""
"1","1","Canyon Slough","akh","Near Mint","English","","","2025-01-25 21:42:46.080000","239","False","False",""
"1","1","Canyon Slough","pip","Near Mint","English","","","2025-02-21 02:20:35.850000","256","False","False",""
"1","1","Captain's Call","cmr","Near Mint","English","","","2025-03-07 23:15:06.283000","15","False","False",""
"2","2","Captivating Cave","lci","Near Mint","English","foil","","2025-01-12 06:06:56.707000","268","False","False","0.11"
"1","1","Captivating Vampire","inr","Near Mint","English","foil","","2025-03-09 18:54:09.023000","100","False","False",""
"2","2","Carnage Gladiator","dgm","Near Mint","English","","","2025-03-06 21:56:30.163000","61","False","False",""
"2","2","Carnivorous Canopy","one","Near Mint","English","","","2025-03-07 19:47:45.817000","162","False","False",""
"1","1","Carrion Locust","bro","Near Mint","English","","","2025-03-04 23:24:40.410000","87","False","False",""
"1","1","Carrion Screecher","hou","Near Mint","English","","","2025-03-04 23:18:11.160000","61","False","False",""
"1","1","Cartographer's Hawk","scd","Near Mint","English","","","2025-01-08 21:49:55.733000","10","False","False","0.12"
"1","1","Cascade Bluffs","tdc","Near Mint","English","","","2025-04-21 05:53:34.557000","345","False","False",""
"1","1","Castle Vantress","m3c","Near Mint","English","","","2025-04-10 15:19:25.067000","327","False","False",""
